prompt,skill,model,condition,rep,item_type,item_text,verdict,credit,contribution,contested,evidence_quote
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,1,bonus,Mentions hot/cold tiering (older shard keys on cheaper/slower nodes) for the 90-180 day data,met,1.0,1.0,,move older ones to warm tier (90-180d)
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,1,bonus,Notes collection rotation (alias swap) as the alternative when per-period config differs,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,1,avoid,Recommends continuing high-volume filter-and-delete as the primary retention mechanism,clean,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,2,must,"Recommends shard rotation (user-defined sharding, one shard key per time period) as the preferred approach",missing,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,2,must,"Explains deleting a shard key reclaims resources instantly, vs tombstones from delete-by-filter",missing,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,2,must,"Identifies current delete-by-filter as the wrong tool at this volume (tombstones degrade search, async compaction, no instant disk reclaim)",met,1.0,1.0,,filter-based cleanup becomes prohibitively expensive
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,2,bonus,Mentions pre-creating the next period's shard key before rotation to avoid write disruption,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,2,bonus,Mentions hot/cold tiering (older shard keys on cheaper/slower nodes) for the 90-180 day data,met,1.0,1.0,,warm tier for 90–180 days with slower hardware
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,2,bonus,Notes collection rotation (alias swap) as the alternative when per-period config differs,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,no-skill,2,avoid,Recommends continuing high-volume filter-and-delete as the primary retention mechanism,clean,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,1,must,"Recommends shard rotation (user-defined sharding, one shard key per time period) as the preferred approach",missing,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,1,must,"Explains deleting a shard key reclaims resources instantly, vs tombstones from delete-by-filter",missing,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,1,must,"Identifies current delete-by-filter as the wrong tool at this volume (tombstones degrade search, async compaction, no instant disk reclaim)",met,1.0,1.0,,drop-by-filter on that scale will always hurt
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,1,bonus,Mentions pre-creating the next period's shard key before rotation to avoid write disruption,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,1,bonus,Mentions hot/cold tiering (older shard keys on cheaper/slower nodes) for the 90-180 day data,met,1.0,1.0,,Warm (90–180 days):** Separate slower index
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,1,bonus,Notes collection rotation (alias swap) as the alternative when per-period config differs,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,1,avoid,Recommends continuing high-volume filter-and-delete as the primary retention mechanism,clean,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,2,must,"Recommends shard rotation (user-defined sharding, one shard key per time period) as the preferred approach",missing,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,2,must,"Explains deleting a shard key reclaims resources instantly, vs tombstones from delete-by-filter",missing,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,2,must,"Identifies current delete-by-filter as the wrong tool at this volume (tombstones degrade search, async compaction, no instant disk reclaim)",missing,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,2,bonus,Mentions pre-creating the next period's shard key before rotation to avoid write disruption,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,2,bonus,Mentions hot/cold tiering (older shard keys on cheaper/slower nodes) for the 90-180 day data,met,1.0,1.0,,"Warm (90–180d): Separate collection, coarser indexing/compression OK"
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,2,bonus,Notes collection rotation (alias swap) as the alternative when per-period config differs,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,haiku,with-skill,2,avoid,Recommends continuing high-volume filter-and-delete as the primary retention mechanism,clean,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,1,must,"Recommends shard rotation (user-defined sharding, one shard key per time period) as the preferred approach",met,1.0,1.0,,"bucket data into daily (or weekly) partitions/indices, keep the last 90 days"
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,1,must,"Explains deleting a shard key reclaims resources instantly, vs tombstones from delete-by-filter",missing,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,1,must,"Identifies current delete-by-filter as the wrong tool at this volume (tombstones degrade search, async compaction, no instant disk reclaim)",met,1.0,1.0,,from an O(matching docs) filtered delete into an O(1) drop
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,1,bonus,Mentions pre-creating the next period's shard key before rotation to avoid write disruption,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,1,bonus,Mentions hot/cold tiering (older shard keys on cheaper/slower nodes) for the 90-180 day data,met,1.0,1.0,,"90–180 days as ""warm"" (cheaper/slower tier, e.g. fewer replicas or colder storage)"
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,1,bonus,Notes collection rotation (alias swap) as the alternative when per-period config differs,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,1,avoid,Recommends continuing high-volume filter-and-delete as the primary retention mechanism,clean,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,2,must,"Recommends shard rotation (user-defined sharding, one shard key per time period) as the preferred approach",met,1.0,1.0,,"Partition the index by time (e.g., daily/weekly indices or partitions)"
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,2,must,"Explains deleting a shard key reclaims resources instantly, vs tombstones from delete-by-filter",met,1.0,1.0,,"dropping whole partitions, an instant metadata operation, versus delete-by-query which has to scan and mark individual docs"
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,2,must,"Identifies current delete-by-filter as the wrong tool at this volume (tombstones degrade search, async compaction, no instant disk reclaim)",met,1.0,1.0,,delete-by-query which has to scan and mark individual docs and triggers costly merges
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,2,bonus,Mentions pre-creating the next period's shard key before rotation to avoid write disruption,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,2,bonus,Mentions hot/cold tiering (older shard keys on cheaper/slower nodes) for the 90-180 day data,met,1.0,1.0,,90–180 days moved to cheaper/warm nodes or with reduced replicas
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,2,bonus,Notes collection rotation (alias swap) as the alternative when per-period config differs,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,no-skill,2,avoid,Recommends continuing high-volume filter-and-delete as the primary retention mechanism,clean,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,1,must,"Recommends shard rotation (user-defined sharding, one shard key per time period) as the preferred approach",met,1.0,1.0,,Use **shard rotation with user-defined sharding**
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,1,must,"Explains deleting a shard key reclaims resources instantly, vs tombstones from delete-by-filter",met,1.0,1.0,,"reclaims resources instantly with no fragmentation or optimizer overhead, versus a filtered delete that leaves tombstones behind"
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,1,must,"Identifies current delete-by-filter as the wrong tool at this volume (tombstones degrade search, async compaction, no instant disk reclaim)",met,1.0,1.0,,"tombstoned points degrading search until the optimizer compacts, which never fully keeps up at 15M/day"
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,1,bonus,Mentions pre-creating the next period's shard key before rotation to avoid write disruption,met,1.0,1.0,,Pre-create tomorrow's shard key before rotating so writes never stall.
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,1,bonus,Mentions hot/cold tiering (older shard keys on cheaper/slower nodes) for the 90-180 day data,met,1.0,1.0,,Pin the last ~90 days' shard keys on fast/RAM nodes for the hot tier; move 90–180 day shard keys to cheaper on-disk/mmap nodes
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,1,bonus,Notes collection rotation (alias swap) as the alternative when per-period config differs,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,1,avoid,Recommends continuing high-volume filter-and-delete as the primary retention mechanism,clean,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,2,must,"Recommends shard rotation (user-defined sharding, one shard key per time period) as the preferred approach",met,1.0,1.0,,"User-defined sharding, one shard key per day"
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,2,must,"Explains deleting a shard key reclaims resources instantly, vs tombstones from delete-by-filter",met,1.0,1.0,,"reclaims all resources instantly — no tombstones, no optimizer overhead"
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,2,must,"Identifies current delete-by-filter as the wrong tool at this volume (tombstones degrade search, async compaction, no instant disk reclaim)",met,1.0,1.0,,the optimizer has to compact segments afterward... It doesn't scale to daily deletes at this volume
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,2,bonus,Mentions pre-creating the next period's shard key before rotation to avoid write disruption,met,1.0,1.0,,pre-create tomorrow's shard key before midnight so ingest never blocks
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,2,bonus,Mentions hot/cold tiering (older shard keys on cheaper/slower nodes) for the 90-180 day data,met,1.0,1.0,,"shard keys moved to cheaper nodes, vectors on mmap/disk"
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,2,bonus,Notes collection rotation (alias swap) as the alternative when per-period config differs,absent,0.0,0.0,,
qdrant-sliding-time-window,qdrant-scaling,sonnet,with-skill,2,avoid,Recommends continuing high-volume filter-and-delete as the primary retention mechanism,clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,1,must,Says to abandon collection-per-tenant (doesn't scale past a few hundred; ~1000 collection limit) and move to a single shared collection partitioned by a tenant-id payload key,missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,1,must,Recommends a payload index on the tenant field with is_tenant=true for partitioning/isolation and read performance,missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,1,must,Addresses the uneven tenant sizes with tiered multitenancy: promote the few very large tenants to dedicated shards while keeping the many small tenants on shared shards,met,1.0,1.0,,"small tenants share, large ones get dedicated collections once they exceed a threshold"
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,1,must,"For ~35k tenants on a multi-node cluster, recommends custom sharding (assign tenants to shards by tenant-id hash) to localize each tenant's queries to specific nodes instead of broadcasting to all",missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,1,bonus,Uses payload_m to build per-tenant HNSW subgraphs instead of a global HNSW index for the multi-tenant collection,absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,1,bonus,"Notes true per-tenant isolation via separate collections is only for compliance/encryption needs - the exception, not the default",absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,1,avoid,Keeps or recommends collection-per-tenant as the scalable design (without a compliance reason),clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,1,avoid,Omits is_tenant=true on the tenant index (kills sequential-read performance) or builds a global HNSW for the multi-tenant collection,clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,2,must,Says to abandon collection-per-tenant (doesn't scale past a few hundred; ~1000 collection limit) and move to a single shared collection partitioned by a tenant-id payload key,missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,2,must,Recommends a payload index on the tenant field with is_tenant=true for partitioning/isolation and read performance,missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,2,must,Addresses the uneven tenant sizes with tiered multitenancy: promote the few very large tenants to dedicated shards while keeping the many small tenants on shared shards,met,1.0,1.0,,larger ones get dedicated. Automatically promote tenants up as they grow
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,2,must,"For ~35k tenants on a multi-node cluster, recommends custom sharding (assign tenants to shards by tenant-id hash) to localize each tenant's queries to specific nodes instead of broadcasting to all",missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,2,bonus,Uses payload_m to build per-tenant HNSW subgraphs instead of a global HNSW index for the multi-tenant collection,absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,2,bonus,"Notes true per-tenant isolation via separate collections is only for compliance/encryption needs - the exception, not the default",absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,2,avoid,Keeps or recommends collection-per-tenant as the scalable design (without a compliance reason),clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,no-skill,2,avoid,Omits is_tenant=true on the tenant index (kills sequential-read performance) or builds a global HNSW for the multi-tenant collection,clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,1,must,Says to abandon collection-per-tenant (doesn't scale past a few hundred; ~1000 collection limit) and move to a single shared collection partitioned by a tenant-id payload key,missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,1,must,Recommends a payload index on the tenant field with is_tenant=true for partitioning/isolation and read performance,missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,1,must,Addresses the uneven tenant sizes with tiered multitenancy: promote the few very large tenants to dedicated shards while keeping the many small tenants on shared shards,met,1.0,1.0,,Keep dedicated collections or use **sharding**
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,1,must,"For ~35k tenants on a multi-node cluster, recommends custom sharding (assign tenants to shards by tenant-id hash) to localize each tenant's queries to specific nodes instead of broadcasting to all",missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,1,bonus,Uses payload_m to build per-tenant HNSW subgraphs instead of a global HNSW index for the multi-tenant collection,absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,1,bonus,"Notes true per-tenant isolation via separate collections is only for compliance/encryption needs - the exception, not the default",absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,1,avoid,Keeps or recommends collection-per-tenant as the scalable design (without a compliance reason),violated,1.0,-1.0,,Keep dedicated collections or use **sharding**
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,1,avoid,Omits is_tenant=true on the tenant index (kills sequential-read performance) or builds a global HNSW for the multi-tenant collection,clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,2,must,Says to abandon collection-per-tenant (doesn't scale past a few hundred; ~1000 collection limit) and move to a single shared collection partitioned by a tenant-id payload key,met,1.0,1.0,,All data in one collection with a `tenant_id` field
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,2,must,Recommends a payload index on the tenant field with is_tenant=true for partitioning/isolation and read performance,missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,2,must,Addresses the uneven tenant sizes with tiered multitenancy: promote the few very large tenants to dedicated shards while keeping the many small tenants on shared shards,met,1.0,1.0,,"Large tenants (e.g., >10M vectors): own collection"
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,2,must,"For ~35k tenants on a multi-node cluster, recommends custom sharding (assign tenants to shards by tenant-id hash) to localize each tenant's queries to specific nodes instead of broadcasting to all",met,1.0,1.0,,Route each tenant's queries to its shard(s)
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,2,bonus,Uses payload_m to build per-tenant HNSW subgraphs instead of a global HNSW index for the multi-tenant collection,absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,2,bonus,"Notes true per-tenant isolation via separate collections is only for compliance/encryption needs - the exception, not the default",absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,2,avoid,Keeps or recommends collection-per-tenant as the scalable design (without a compliance reason),clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,haiku,with-skill,2,avoid,Omits is_tenant=true on the tenant index (kills sequential-read performance) or builds a global HNSW for the multi-tenant collection,clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,1,must,Says to abandon collection-per-tenant (doesn't scale past a few hundred; ~1000 collection limit) and move to a single shared collection partitioned by a tenant-id payload key,met,1.0,1.0,,Move small/medium tenants into a small number of shared collections partitioned by a `tenant_id` payload field
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,1,must,Recommends a payload index on the tenant field with is_tenant=true for partitioning/isolation and read performance,met,1.0,1.0,,mark that field with Qdrant's tenant-optimized payload index (`is_tenant=true`)
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,1,must,Addresses the uneven tenant sizes with tiered multitenancy: promote the few very large tenants to dedicated shards while keeping the many small tenants on shared shards,met,1.0,1.0,,"very large tenants, keep them out of the shared pool: either their own dedicated collection, or use custom sharding"
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,1,must,"For ~35k tenants on a multi-node cluster, recommends custom sharding (assign tenants to shards by tenant-id hash) to localize each tenant's queries to specific nodes instead of broadcasting to all",missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,1,bonus,Uses payload_m to build per-tenant HNSW subgraphs instead of a global HNSW index for the multi-tenant collection,absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,1,bonus,"Notes true per-tenant isolation via separate collections is only for compliance/encryption needs - the exception, not the default",absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,1,avoid,Keeps or recommends collection-per-tenant as the scalable design (without a compliance reason),clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,1,avoid,Omits is_tenant=true on the tenant index (kills sequential-read performance) or builds a global HNSW for the multi-tenant collection,clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,2,must,Says to abandon collection-per-tenant (doesn't scale past a few hundred; ~1000 collection limit) and move to a single shared collection partitioned by a tenant-id payload key,met,1.0,1.0,,"shared collections, partitioned by a `tenant_id` payload field"
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,2,must,Recommends a payload index on the tenant field with is_tenant=true for partitioning/isolation and read performance,met,1.0,1.0,,keyword payload index marked `is_tenant: true`
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,2,must,Addresses the uneven tenant sizes with tiered multitenancy: promote the few very large tenants to dedicated shards while keeping the many small tenants on shared shards,met,1.0,1.0,,"large/whale tenants, keep them on **dedicated shards via custom sharding keys**"
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,2,must,"For ~35k tenants on a multi-node cluster, recommends custom sharding (assign tenants to shards by tenant-id hash) to localize each tenant's queries to specific nodes instead of broadcasting to all",missing,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,2,bonus,Uses payload_m to build per-tenant HNSW subgraphs instead of a global HNSW index for the multi-tenant collection,absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,2,bonus,"Notes true per-tenant isolation via separate collections is only for compliance/encryption needs - the exception, not the default",absent,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,2,avoid,Keeps or recommends collection-per-tenant as the scalable design (without a compliance reason),clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,no-skill,2,avoid,Omits is_tenant=true on the tenant index (kills sequential-read performance) or builds a global HNSW for the multi-tenant collection,clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,1,must,Says to abandon collection-per-tenant (doesn't scale past a few hundred; ~1000 collection limit) and move to a single shared collection partitioned by a tenant-id payload key,met,1.0,1.0,,"One shared collection, tenant isolation via payload"
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,1,must,Recommends a payload index on the tenant field with is_tenant=true for partitioning/isolation and read performance,met,1.0,1.0,,"field_schema=models.KeywordIndexParams(type=models.KeywordIndexType.KEYWORD, is_tenant=True)"
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,1,must,Addresses the uneven tenant sizes with tiered multitenancy: promote the few very large tenants to dedicated shards while keeping the many small tenants on shared shards,met,1.0,1.0,,promote them to dedicated shards
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,1,must,"For ~35k tenants on a multi-node cluster, recommends custom sharding (assign tenants to shards by tenant-id hash) to localize each tenant's queries to specific nodes instead of broadcasting to all",met,1.0,1.0,,localizing tenant data to specific nodes/shards matters for avoiding broadcast queries
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,1,bonus,Uses payload_m to build per-tenant HNSW subgraphs instead of a global HNSW index for the multi-tenant collection,met,1.0,1.0,,"hnsw_config=models.HnswConfigDiff(m=0, payload_m=16)"
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,1,bonus,"Notes true per-tenant isolation via separate collections is only for compliance/encryption needs - the exception, not the default",met,1.0,1.0,,"Reserve multiple collections only for genuine compliance needs (e.g., per-tenant encryption keys)"
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,1,avoid,Keeps or recommends collection-per-tenant as the scalable design (without a compliance reason),clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,1,avoid,Omits is_tenant=true on the tenant index (kills sequential-read performance) or builds a global HNSW for the multi-tenant collection,clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,2,must,Says to abandon collection-per-tenant (doesn't scale past a few hundred; ~1000 collection limit) and move to a single shared collection partitioned by a tenant-id payload key,met,1.0,1.0,,"Consolidate into a shared collection, partition by tenant ID"
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,2,must,Recommends a payload index on the tenant field with is_tenant=true for partitioning/isolation and read performance,met,1.0,1.0,,is_tenant=True) ... tells Qdrant to co-locate each tenant's vectors on disk
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,2,must,Addresses the uneven tenant sizes with tiered multitenancy: promote the few very large tenants to dedicated shards while keeping the many small tenants on shared shards,met,1.0,1.0,,Promote** your handful of large tenants to their own **dedicated shard
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,2,must,"For ~35k tenants on a multi-node cluster, recommends custom sharding (assign tenants to shards by tenant-id hash) to localize each tenant's queries to specific nodes instead of broadcasting to all",met,1.0,1.0,,hash tenant IDs into a moderate number of shard keys
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,2,bonus,Uses payload_m to build per-tenant HNSW subgraphs instead of a global HNSW index for the multi-tenant collection,met,1.0,1.0,,"hnsw_config=models.HnswConfigDiff(m=0, payload_m=16)"
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,2,bonus,"Notes true per-tenant isolation via separate collections is only for compliance/encryption needs - the exception, not the default",met,1.0,1.0,,Reserve true separate collections for cases with a hard compliance requirement
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,2,avoid,Keeps or recommends collection-per-tenant as the scalable design (without a compliance reason),clean,0.0,0.0,,
qdrant-tenant-scaling,qdrant-scaling,sonnet,with-skill,2,avoid,Omits is_tenant=true on the tenant index (kills sequential-read performance) or builds a global HNSW for the multi-tenant collection,clean,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,1,must,"States you cannot jump straight 1.15 -> 1.17 on self-hosted — storage compat is one minor at a time, so go 1.15 -> 1.16 -> 1.17",missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,1,must,"Recommends upgrading the SDK to the next minor before the server, stepwise (client/server within one minor)",missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,1,must,Confirms zero-downtime via rolling upgrade because the 3-node cluster has replication_factor >=2 (one node at a time),missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,1,bonus,Notes Qdrant Cloud would automate the multi-version jump (this self-hosted setup does not),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,1,bonus,Notes server and SDK major/minor are expected to match (1.17.x server <-> 1.17.x SDK),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,1,avoid,"Tells them to upgrade the server straight to 1.17 in one hop, risking storage incompatibility",clean,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,2,must,"States you cannot jump straight 1.15 -> 1.17 on self-hosted — storage compat is one minor at a time, so go 1.15 -> 1.16 -> 1.17",missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,2,must,"Recommends upgrading the SDK to the next minor before the server, stepwise (client/server within one minor)",missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,2,must,Confirms zero-downtime via rolling upgrade because the 3-node cluster has replication_factor >=2 (one node at a time),missing,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,2,bonus,Notes Qdrant Cloud would automate the multi-version jump (this self-hosted setup does not),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,2,bonus,Notes server and SDK major/minor are expected to match (1.17.x server <-> 1.17.x SDK),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,no-skill,2,avoid,"Tells them to upgrade the server straight to 1.17 in one hop, risking storage incompatibility",clean,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,1,must,"States you cannot jump straight 1.15 -> 1.17 on self-hosted — storage compat is one minor at a time, so go 1.15 -> 1.16 -> 1.17",met,1.0,1.0,,storage is only compatible between consecutive minor versions. So: 1.15 → 1.16 → 1.17
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,1,must,"Recommends upgrading the SDK to the next minor before the server, stepwise (client/server within one minor)",met,1.0,1.0,,"Upgrade Order: SDK First, Then Server"
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,1,must,Confirms zero-downtime via rolling upgrade because the 3-node cluster has replication_factor >=2 (one node at a time),met,1.0,1.0,,can do zero-downtime rolling upgrades** since you have replication ≥2
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,1,bonus,Notes Qdrant Cloud would automate the multi-version jump (this self-hosted setup does not),met,1.0,1.0,,"Qdrant Cloud automates this, but you're self-hosted"
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,1,bonus,Notes server and SDK major/minor are expected to match (1.17.x server <-> 1.17.x SDK),absent,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,1,avoid,"Tells them to upgrade the server straight to 1.17 in one hop, risking storage incompatibility",clean,0.0,0.0,,
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,2,must,"States you cannot jump straight 1.15 -> 1.17 on self-hosted — storage compat is one minor at a time, so go 1.15 -> 1.16 -> 1.17",met,1.0,1.0,,"No. Storage compatibility only guarantees one minor version forward, so you must go **1.15 → 1.16"
qdrant-version-upgrade,qdrant-version-upgrade,haiku,with-skill,2,must,"Recommends upgrading the SDK to the next minor before the server, stepwise (client/server within one minor)",met,1.0,1.0,,Upgrade Python client first** to 1.16 ... Then upgrade your Qdrant server nodes to 1.16
